,gender1,gender2,age,afam,hispanic,other,morekids,work
25416,1,1,32,0,0,0,1,2
25417,1,0,31,0,0,0,1,6
25418,0,1,25,0,0,0,0,50
25419,1,0,35,0,0,0,1,0
25420,0,0,32,0,0,0,1,39
25421,1,0,35,0,0,0,1,0
25422,1,0,31,0,0,0,0,52
25423,0,1,34,0,1,0,1,28
25424,1,0,32,0,0,0,0,52
25425,0,0,33,0,0,0,1,20
25426,1,0,28,0,0,0,0,0
25427,1,1,33,0,0,0,1,0
25428,1,0,33,0,0,0,0,52
25429,0,1,28,0,0,0,0,0
25430,0,1,27,0,0,0,1,0
25431,1,0,31,0,0,0,0,0
25432,0,0,26,1,0,0,0,0
25433,0,0,30,0,0,0,0,52
25434,0,1,34,0,0,1,0,0
25435,0,1,35,0,0,0,1,15
25436,0,0,28,0,0,0,0,0
25437,0,1,28,0,0,0,1,52
25438,1,1,23,0,0,0,0,24
25439,1,1,34,0,0,0,1,0
25440,1,1,30,0,0,0,0,0
25441,1,0,28,0,1,1,1,52
25442,1,1,33,0,0,0,0,31
25443,0,0,33,0,0,0,1,15
25444,0,0,35,0,0,0,1,0
25445,1,1,34,0,0,0,1,0
25446,1,1,30,0,0,0,1,0
25447,1,1,31,0,0,0,0,0
25448,1,0,28,0,0,0,0,0
25449,1,1,28,0,0,0,0,0
25450,0,0,29,0,0,0,0,0
25451,0,1,29,0,0,0,0,0
25452,1,0,32,0,0,0,0,52
25453,1,0,32,1,0,0,1,0
25454,1,1,35,0,0,0,0,49
25455,0,1,34,0,0,0,0,0
25456,0,0,26,0,0,0,0,0
25457,1,0,32,0,0,0,0,52
25458,1,0,30,0,0,0,0,0
25459,1,0,30,0,1,1,1,34
25460,1,0,31,0,0,0,1,0
25461,0,1,33,0,0,0,1,21
25462,1,1,32,0,0,0,1,36
25463,0,1,34,0,0,0,1,14
25464,1,0,32,0,0,0,0,20
25465,1,1,30,0,0,0,0,12
25466,1,1,29,0,1,0,1,24
25467,0,0,32,0,1,0,1,0
25468,0,1,28,0,0,0,0,52
25469,1,0,30,0,0,0,1,0
25470,1,0,33,0,0,0,0,52
25471,1,0,29,0,0,0,0,15
25472,1,1,30,0,0,0,0,14
25473,0,0,25,0,0,1,1,0
25474,1,1,22,0,0,0,1,0
25475,0,1,34,0,0,0,0,48
25476,1,1,26,0,0,0,0,0
25477,1,1,28,1,0,0,1,48
25478,0,1,35,0,1,0,1,52
25479,0,1,29,0,0,0,0,52
25480,0,0,31,1,0,0,1,0
25481,1,0,31,0,0,0,0,52
25482,1,1,28,0,0,0,1,18
25483,1,1,27,0,0,0,1,0
25484,0,1,23,0,0,0,0,20
25485,1,0,25,0,0,0,0,6
25486,0,0,30,0,0,0,1,0
25487,1,0,33,0,0,0,1,52
25488,0,1,35,0,0,0,1,40
25489,1,1,28,0,0,0,0,52
25490,0,0,29,0,0,0,1,36
25491,0,0,31,0,0,0,0,50
25492,0,0,29,0,0,0,1,40
25493,0,0,32,0,0,0,0,52
25494,0,1,35,0,0,0,1,0
25495,0,0,33,0,1,0,1,40
25496,0,1,24,0,0,0,1,52
25497,0,0,31,0,0,0,1,0
25498,1,0,27,0,0,0,1,0
25499,0,1,32,0,0,0,0,52
25500,0,0,32,0,0,0,0,50
25501,0,1,32,0,0,0,0,0
25502,1,1,31,0,0,0,0,0
25503,0,1,28,0,0,0,0,50
25504,1,0,23,0,1,0,0,50
25505,0,1,31,0,0,0,1,48
25506,1,1,34,0,0,0,0,52
25507,1,1,29,0,0,0,1,0
25508,1,0,21,0,0,0,0,12
25509,0,1,27,0,0,0,1,20
25510,1,0,31,0,0,0,0,0
25511,0,1,27,0,1,0,0,0
25512,1,1,35,0,1,0,1,52
25513,0,0,27,0,0,0,0,0
25514,0,0,30,0,0,0,1,52
25515,0,0,24,0,0,0,0,40
25516,1,0,31,0,0,0,0,0
25517,0,0,34,0,0,0,0,7
25518,0,0,33,0,0,0,1,36
25519,0,0,31,0,0,0,1,52
25520,0,0,32,0,0,0,0,52
25521,1,0,32,0,0,0,0,5
25522,0,0,32,0,0,0,1,0
25523,0,0,26,0,0,0,0,50
25524,0,1,33,0,0,0,1,0
25525,0,1,24,1,0,0,1,0
25526,1,0,28,0,0,0,1,0
25527,0,0,26,0,1,1,1,0
25528,0,0,29,0,0,0,1,0
25529,0,1,35,0,0,0,0,0
25530,0,1,27,0,0,0,0,5
25531,1,0,31,0,0,0,0,0
25532,1,0,29,0,0,0,1,0
25533,0,0,25,0,0,0,1,27
25534,0,0,30,0,0,0,1,45
25535,0,1,30,0,0,0,0,14
25536,0,1,33,0,0,0,0,52
25537,0,0,32,0,0,0,1,44
25538,0,0,30,0,0,1,1,25
25539,0,0,32,0,1,0,1,0
25540,1,1,34,0,0,0,0,39
25541,1,1,35,0,0,0,0,52
25542,0,0,23,0,0,0,0,38
25543,1,1,23,0,0,0,0,0
25544,0,1,32,0,0,0,1,0
25545,1,1,32,0,0,0,1,29
25546,1,1,33,0,0,0,1,1
25547,1,1,33,0,0,0,0,52
25548,0,1,30,0,0,0,0,0
25549,0,0,27,0,0,0,1,52
25550,0,0,33,0,0,0,1,18
25551,0,1,31,0,0,0,0,20
25552,1,0,33,0,0,0,1,15
25553,1,1,32,0,0,0,0,0
25554,1,0,26,0,1,0,1,0
25555,0,1,28,1,0,0,0,36
25556,1,0,30,0,0,0,0,28
25557,1,1,31,0,0,0,1,0
25558,1,0,31,0,0,0,1,28
25559,1,0,30,0,0,0,0,0
25560,1,0,25,0,0,0,0,0
25561,1,1,35,0,0,0,0,52
25562,1,0,33,0,1,0,1,0
25563,1,0,34,0,0,0,0,40
25564,1,1,28,0,1,1,1,0
25565,0,0,34,0,1,0,1,0
25566,0,0,35,0,0,0,0,52
25567,0,0,35,0,0,0,1,0
25568,1,1,33,0,0,0,1,6
25569,0,0,35,0,0,0,1,52
25570,0,0,33,0,0,0,0,0
25571,0,1,28,0,0,0,0,0
25572,0,0,33,0,0,0,1,25
25573,1,1,27,0,0,0,1,0
25574,0,0,26,0,0,0,1,0
25575,1,1,32,0,0,0,1,0
25576,1,0,34,0,0,0,1,52
25577,1,0,35,0,1,0,1,52
25578,0,0,32,0,0,0,0,0
25579,1,0,30,0,0,0,1,52
25580,0,1,34,0,0,0,1,52
25581,1,0,34,0,0,0,0,0
25582,1,1,27,0,0,0,0,0
25583,1,0,34,0,0,0,0,3
25584,1,1,35,0,0,0,0,52
25585,0,1,23,0,0,0,0,0
25586,0,0,33,0,0,0,1,45
25587,1,1,31,0,0,0,0,32
25588,0,1,31,0,0,0,0,0
25589,1,0,25,0,0,0,0,46
25590,0,0,24,0,0,0,0,0
25591,0,1,33,0,0,0,0,0
25592,0,1,34,0,0,0,1,0
25593,1,0,35,0,0,0,0,48
25594,0,0,25,0,0,0,0,0
25595,1,1,35,0,0,0,0,52
25596,1,1,29,0,0,0,0,50
25597,1,1,32,0,0,0,1,0
25598,1,0,32,0,1,0,0,52
25599,0,1,34,0,0,0,1,0
25600,0,1,30,0,0,0,0,0
25601,0,1,30,0,0,0,0,0
25602,0,1,29,0,0,0,0,52
25603,1,0,28,0,0,0,1,24
25604,1,0,30,0,0,0,1,6
25605,0,1,23,0,1,0,0,0
25606,0,1,34,1,0,0,0,0
25607,0,1,26,0,0,0,0,0
25608,1,0,25,0,0,0,0,0
25609,1,0,31,0,1,1,0,50
25610,1,1,30,0,0,0,0,52
25611,0,0,32,0,0,0,0,0
25612,1,1,28,0,0,0,1,0
25613,0,1,32,0,1,1,0,52
25614,0,0,35,0,0,0,0,4
25615,1,1,24,0,0,0,0,52
25616,0,1,33,0,0,0,0,0
25617,1,0,30,0,0,0,1,5
25618,0,0,31,0,0,0,1,0
25619,0,1,34,0,0,0,0,52
25620,0,1,28,0,0,0,1,0
25621,0,0,30,0,0,0,0,0
25622,1,0,30,0,0,0,0,52
25623,1,0,24,0,0,0,0,0
25624,0,0,35,0,0,0,0,0
25625,1,1,25,0,0,0,1,0
25626,1,0,28,0,0,0,1,52
25627,0,1,32,0,0,0,1,23
25628,1,0,31,0,0,0,1,0
25629,0,0,34,0,1,0,1,52
25630,1,0,28,0,0,0,1,12
25631,1,1,30,0,0,0,1,0
25632,0,0,34,0,0,0,1,0
25633,1,1,35,0,0,0,1,30
25634,1,0,31,0,0,0,0,0
25635,0,1,35,0,0,0,0,39
25636,1,1,31,0,1,1,1,52
25637,0,0,31,0,0,0,0,52
25638,1,0,24,0,0,0,0,0
25639,1,1,27,0,0,0,0,50
25640,0,0,26,0,0,0,1,0
25641,0,1,31,0,0,0,0,35
25642,1,0,35,0,0,1,1,5
25643,0,1,27,0,0,0,0,36
25644,0,0,34,0,0,0,1,0
25645,1,0,26,0,0,0,1,0
25646,0,0,31,0,0,0,1,52
25647,0,1,35,0,0,0,0,0
25648,1,1,30,0,0,0,0,52
25649,1,0,28,0,1,0,1,1
25650,0,1,33,0,0,0,1,0
25651,0,1,25,0,0,0,0,0
25652,1,0,35,0,0,0,0,5
25653,1,1,32,0,0,0,0,0
25654,1,1,32,0,0,0,1,0
25655,0,0,31,1,0,0,0,40
25656,0,1,34,1,0,0,0,50
25657,1,1,32,0,0,0,0,40
25658,1,0,24,0,1,1,1,0
25659,1,1,33,0,0,0,0,0
25660,0,0,32,0,0,0,0,52
25661,0,0,27,0,0,0,0,0
25662,0,0,27,0,0,0,0,52
25663,1,0,35,0,0,0,0,35
25664,0,0,33,0,0,0,0,16
25665,1,1,35,0,0,0,0,52
25666,0,1,25,0,0,0,0,26
25667,1,1,28,0,0,0,1,0
25668,1,1,27,0,0,0,0,0
25669,0,1,24,0,0,0,0,0
25670,0,0,31,0,1,0,1,0
25671,1,1,33,0,0,0,0,28
25672,0,1,31,0,0,0,0,52
25673,1,1,29,0,0,0,1,0
25674,1,1,31,0,0,0,1,0
25675,1,0,30,0,0,0,0,16
25676,0,1,33,1,1,0,1,0
25677,1,0,35,0,0,0,0,52
25678,0,1,30,0,0,0,1,48
25679,0,1,33,0,0,0,0,0
25680,1,0,31,1,0,0,1,36
25681,0,0,30,0,0,0,0,16
25682,1,0,35,0,0,0,0,52
25683,1,1,35,0,0,0,1,40
25684,1,0,27,0,0,0,0,0
25685,0,1,23,0,1,1,0,0
25686,0,1,34,0,0,0,1,0
25687,0,0,29,0,0,0,1,0
25688,0,0,31,0,0,0,0,0
25689,1,0,30,0,0,0,1,15
25690,0,1,31,0,0,0,0,52
25691,1,0,33,0,0,0,0,42
25692,0,0,31,0,1,1,1,20
25693,0,0,27,0,0,0,1,0
25694,0,0,28,0,0,0,1,0
25695,0,0,21,0,0,0,0,0
25696,0,0,28,0,0,0,1,0
25697,1,0,30,0,0,0,1,52
25698,1,0,34,0,0,0,1,52
25699,0,1,30,0,0,0,1,52
25700,0,0,30,0,0,0,1,8
25701,0,1,26,0,0,0,0,42
25702,1,1,33,0,0,0,0,40
25703,1,1,31,0,0,0,1,52
25704,1,1,29,0,0,0,0,28
25705,1,1,28,0,0,0,0,52
25706,1,1,25,0,0,0,1,4
25707,0,1,31,0,0,0,1,0
25708,0,0,31,0,1,0,1,4
25709,1,1,31,0,0,0,1,16
25710,0,1,34,0,0,0,1,52
25711,1,1,33,0,0,0,0,15
25712,1,0,35,0,0,0,1,7
25713,1,1,29,0,0,0,0,12
25714,0,1,35,0,0,0,0,0
25715,1,1,29,0,0,0,0,0
25716,0,0,25,0,0,0,0,0
25717,1,1,25,0,0,0,0,0
25718,0,0,35,0,1,1,1,0
25719,1,0,29,0,0,0,0,38
25720,1,0,34,0,0,0,1,0
25721,0,0,26,0,0,0,1,0
25722,0,1,29,0,0,0,0,0
25723,1,0,28,0,1,0,1,0
25724,1,1,32,0,0,0,1,0
25725,1,1,29,0,0,0,0,48
25726,0,1,34,0,0,0,1,16
25727,0,1,29,0,0,0,1,22
25728,0,1,32,0,0,0,0,50
25729,1,1,26,0,0,0,0,0
25730,0,1,29,0,0,0,0,0
25731,0,1,30,0,0,0,1,0
25732,1,0,31,0,0,0,0,0
25733,1,1,29,0,0,0,0,0
25734,1,0,34,0,0,0,1,32
25735,0,1,31,0,0,0,1,52
25736,1,0,34,0,0,0,1,52
25737,0,1,34,0,0,0,0,52
25738,1,0,35,0,0,0,0,52
25739,1,1,32,0,0,0,1,26
25740,1,1,30,0,0,0,0,0
25741,0,0,33,0,1,0,0,20
25742,1,1,27,0,0,1,1,0
25743,0,0,25,1,0,0,0,48
25744,0,1,34,0,0,0,0,51
25745,1,1,24,0,0,0,0,0
25746,1,1,32,1,0,0,0,52
25747,0,1,28,0,0,0,0,52
25748,1,1,33,0,0,0,1,0
25749,0,0,27,0,0,0,0,10
25750,1,1,34,0,0,0,1,0
25751,1,0,33,0,0,0,0,42
25752,1,1,32,0,0,0,0,6
25753,1,1,34,0,1,0,1,0
25754,0,1,33,0,0,0,1,30
25755,1,0,30,0,0,0,0,0
25756,0,0,31,0,0,0,0,52
25757,0,0,31,0,0,0,1,28
25758,0,1,35,0,1,1,1,20
25759,0,1,34,0,0,0,1,0
25760,1,0,27,0,0,0,0,52
25761,1,1,25,0,0,0,1,0
25762,1,0,34,0,0,0,0,52
25763,0,1,31,0,0,0,1,0
25764,1,1,30,0,0,0,0,0
25765,0,0,34,0,0,0,1,40
25766,0,1,34,0,0,0,1,0
25767,1,0,31,0,0,0,0,0
25768,1,0,30,0,1,0,0,0
25769,1,0,25,0,0,0,0,0
25770,1,1,28,0,0,0,1,0
25771,1,1,25,1,0,0,1,0
25772,1,0,31,1,0,0,0,52
25773,0,0,27,0,1,0,1,0
25774,1,0,31,0,0,0,1,0
25775,0,0,27,0,0,0,0,2
25776,1,0,32,0,1,1,0,0
25777,1,1,24,1,0,0,1,52
25778,0,0,28,1,0,0,1,52
25779,0,0,34,0,0,0,1,4
25780,1,0,28,0,0,0,0,51
25781,1,0,28,0,0,0,0,3
25782,1,0,34,0,0,0,1,0
25783,1,0,33,0,0,0,0,0
25784,0,0,30,0,1,0,0,12
25785,0,1,33,0,0,0,0,52
25786,0,1,32,0,0,1,0,52
25787,1,1,27,0,0,0,0,52
25788,0,1,30,0,1,0,0,40
25789,0,0,35,0,0,0,0,52
25790,0,0,29,0,0,0,0,0
25791,1,0,33,0,0,0,1,52
25792,0,0,29,0,0,0,1,0
25793,1,1,22,0,0,0,1,0
25794,1,0,30,0,0,0,0,0
25795,1,0,23,0,0,0,0,0
25796,0,0,26,0,0,0,0,52
25797,0,0,34,0,0,0,1,0
25798,0,0,31,0,0,0,1,0
25799,1,0,33,0,0,0,1,40
25800,1,0,30,0,0,0,0,0
25801,1,0,25,0,0,0,1,10
25802,1,1,35,0,0,0,0,30
25803,0,1,31,0,1,1,0,32
25804,0,0,35,0,1,0,0,20
25805,0,0,35,0,0,0,0,52
25806,1,0,25,0,1,0,1,0
25807,1,0,33,0,0,0,0,0
25808,0,0,35,0,0,0,1,0
25809,1,1,34,0,1,0,1,36
25810,1,0,25,0,0,0,0,0
25811,0,0,34,0,0,0,1,52
25812,0,0,33,0,0,0,0,52
25813,1,1,30,0,0,0,1,0
25814,0,1,26,0,0,0,0,52
25815,0,0,31,0,0,0,0,0
25816,1,1,26,0,0,0,0,50
25817,0,1,25,0,0,0,0,52
25818,0,0,32,0,0,0,1,0
25819,1,1,26,1,0,0,1,0
25820,1,1,32,0,0,0,0,52
25821,1,0,32,0,0,0,0,0
25822,1,1,29,0,0,0,0,0
25823,0,0,32,0,0,0,1,0
25824,0,0,23,0,0,0,0,10
25825,1,0,32,0,0,0,0,52
25826,0,1,27,0,0,0,0,0
25827,0,1,35,0,0,0,0,52
25828,1,1,29,1,0,0,1,0
25829,0,0,30,0,0,0,1,0
25830,1,0,33,0,0,0,0,42
25831,1,1,29,0,0,0,1,0
25832,1,0,32,0,0,0,0,0
25833,1,1,33,0,0,0,0,0
25834,1,1,23,0,0,0,0,0
25835,1,0,34,0,0,0,0,0
25836,0,1,32,0,0,0,0,52
25837,1,1,29,0,1,0,1,3
25838,0,0,32,0,0,0,0,52
25839,1,0,31,0,0,0,1,0
25840,0,1,27,0,0,0,0,12
25841,0,0,28,0,0,0,0,36
25842,0,0,26,0,0,0,1,52
25843,1,1,30,0,0,0,0,0
25844,1,1,28,0,0,0,1,0
25845,1,0,35,0,0,0,0,36
25846,1,1,24,0,0,0,0,50
25847,1,1,24,0,0,0,0,0
25848,0,0,32,0,0,0,0,52
25849,0,1,35,0,0,0,0,46
25850,1,0,25,0,0,0,0,48
25851,0,1,33,1,0,0,1,0
25852,1,1,35,0,0,0,1,0
25853,1,0,28,0,0,0,0,52
25854,0,0,29,0,0,0,0,33
25855,0,1,30,0,0,0,1,1
25856,1,1,32,0,1,0,1,48
25857,1,1,31,0,0,0,1,0
25858,0,1,32,0,0,0,1,42
25859,1,1,26,0,0,0,0,0
25860,1,1,30,0,0,0,1,0
25861,1,0,26,0,0,0,0,0
25862,1,0,31,0,0,0,0,0
25863,1,1,31,0,0,0,0,47
25864,1,0,33,0,0,0,0,0
25865,1,0,31,0,0,0,0,0
25866,1,0,34,0,0,0,0,12
25867,0,0,24,0,0,0,0,52
25868,0,1,23,0,0,0,0,9
25869,0,0,35,0,0,0,1,0
25870,1,1,28,0,0,0,0,50
25871,1,1,30,0,0,0,0,49
25872,1,0,32,0,0,0,1,48
25873,0,1,35,1,0,0,1,48
25874,0,1,31,0,0,0,0,52
25875,0,0,33,0,0,0,0,0
25876,1,1,24,0,0,0,0,36
25877,0,1,29,0,1,0,0,0
25878,1,1,27,0,0,0,1,0
25879,1,1,25,0,0,0,0,12
25880,1,0,27,0,0,0,0,0
25881,1,1,31,1,0,0,1,0
25882,0,0,33,0,0,0,1,0
25883,0,1,34,0,0,1,0,52
25884,0,0,34,0,0,0,1,0
25885,0,0,26,0,0,0,0,0
25886,0,0,30,0,0,0,1,35
25887,0,1,29,0,0,0,0,40
25888,0,1,31,0,0,0,1,0
25889,0,0,28,1,0,0,0,36
25890,0,1,30,0,0,0,1,0
25891,1,1,31,0,0,0,0,0
25892,0,0,23,0,0,0,1,0
25893,0,0,32,0,0,0,1,0
25894,1,1,31,0,0,0,0,0
25895,0,0,33,0,0,0,0,0
25896,1,0,33,0,0,0,0,21
25897,0,0,30,0,0,0,0,0
25898,1,1,27,0,0,0,0,52
25899,0,1,34,0,0,0,0,52
25900,1,1,28,0,1,0,0,4
25901,1,0,31,0,0,0,0,0
25902,1,1,27,0,1,1,1,0
25903,1,0,26,0,0,0,0,0
25904,0,0,34,0,1,0,1,12
25905,1,1,31,0,0,0,1,0
25906,0,0,27,0,0,0,0,0
25907,1,1,23,0,0,0,0,0
25908,1,1,29,0,0,0,0,0
25909,1,0,35,0,0,0,1,52
25910,0,1,35,0,0,0,1,0
25911,1,1,32,0,0,0,1,49
25912,0,1,28,0,0,0,1,0
25913,0,0,32,0,0,0,0,40
25914,1,0,29,0,0,0,0,36
25915,0,0,29,0,0,0,0,0
25916,1,0,30,0,0,0,0,12
25917,1,0,31,0,0,0,1,0
25918,1,0,30,0,0,0,0,36
25919,0,0,35,0,0,0,0,0
25920,1,1,25,0,0,0,0,0
25921,0,0,30,0,0,0,1,8
25922,0,0,29,0,0,0,1,45
25923,0,0,29,0,0,0,0,1
25924,1,0,30,0,1,0,1,36
25925,1,1,31,0,0,0,0,52
25926,1,1,32,0,0,0,1,52
25927,1,1,33,0,0,0,0,52
25928,0,1,33,0,0,0,0,48
25929,1,0,31,0,0,0,0,52
25930,1,1,32,1,0,0,0,0
25931,1,0,35,0,0,0,0,52
25932,0,1,31,0,0,0,1,0
25933,1,0,27,0,0,0,1,0
25934,1,1,35,0,0,0,0,38
25935,0,1,28,0,0,0,1,0
25936,1,0,32,1,1,0,1,0
25937,0,1,29,0,0,1,1,0
25938,0,1,26,0,0,0,1,52
25939,1,1,30,0,0,0,1,20
25940,1,1,32,0,0,0,0,38
25941,0,1,31,0,0,0,1,0
25942,1,0,34,0,0,0,0,8
25943,0,1,25,0,0,0,1,36
25944,1,0,34,0,0,0,0,0
25945,0,1,26,0,0,0,0,0
25946,0,0,33,0,0,0,0,52
25947,0,1,32,0,0,0,0,0
25948,1,1,31,0,0,0,0,36
25949,0,0,31,0,0,0,0,49
25950,0,1,29,0,1,1,1,0
25951,0,0,30,0,0,0,1,0
25952,0,1,35,0,0,0,0,0
25953,1,1,30,0,0,0,1,0
25954,0,1,23,0,0,0,0,0
25955,0,0,31,0,0,0,0,52
25956,1,1,27,1,0,0,0,0
25957,0,1,35,0,0,0,0,44
25958,0,0,33,0,0,0,0,0
25959,0,0,27,0,0,0,0,46
25960,0,0,28,0,0,0,0,0
25961,0,0,28,0,0,0,0,52
25962,1,0,27,0,0,0,1,42
25963,1,0,23,0,0,0,1,16
25964,1,0,32,0,0,0,1,0
25965,1,0,34,0,1,0,1,0
25966,1,0,30,1,0,0,1,52
25967,0,0,29,0,0,0,1,15
25968,0,1,32,0,0,0,1,52
25969,1,0,31,0,0,0,0,52
25970,0,0,28,0,0,0,0,0
25971,0,0,30,0,0,0,1,0
25972,1,1,34,0,0,0,0,8
25973,1,1,32,0,0,0,0,5
25974,0,1,31,0,0,0,1,0
25975,1,0,34,0,0,0,0,0
25976,1,1,33,0,0,0,1,42
25977,1,1,29,0,0,0,0,0
25978,0,1,33,1,0,0,0,52
25979,0,0,27,0,0,0,1,0
25980,0,1,33,0,0,0,1,12
25981,1,0,34,0,0,0,0,16
25982,0,1,31,0,0,0,1,0
25983,1,0,30,0,0,0,0,52
25984,0,1,32,0,0,0,1,52
25985,1,1,30,0,0,0,0,39
25986,1,1,34,0,0,0,1,52
25987,1,1,34,0,0,0,0,16
25988,1,1,28,0,0,0,1,0
25989,1,1,26,0,0,1,1,30
25990,1,1,35,0,0,0,1,46
25991,0,0,24,0,0,0,1,0
25992,1,0,34,0,0,0,1,0
25993,0,1,30,0,0,0,0,12
25994,1,1,29,0,1,0,1,52
25995,1,1,25,0,0,0,1,0
25996,0,1,28,0,0,0,0,0
25997,1,1,29,0,0,0,1,0
25998,1,0,25,0,0,0,0,0
25999,0,0,35,1,0,0,0,52
26000,1,0,32,0,0,0,0,0
26001,1,0,26,0,0,0,0,0
26002,1,0,30,0,1,0,1,22
26003,1,1,32,0,0,0,1,0
26004,0,1,24,0,0,0,1,0
26005,0,1,30,0,0,0,0,0
26006,0,0,32,1,0,0,0,26
26007,0,0,29,0,0,0,1,52
26008,0,1,33,0,0,0,0,0
26009,1,0,25,0,0,0,0,0
26010,1,0,31,0,0,0,0,52
26011,0,1,24,1,0,0,1,0
26012,1,1,34,0,0,0,0,52
26013,1,0,29,1,0,0,0,52
26014,0,1,21,0,0,0,0,8
26015,1,1,33,0,0,0,0,0
26016,1,0,33,0,0,0,0,0
26017,0,1,34,0,0,0,1,0
26018,1,1,27,0,0,0,0,0
26019,1,1,35,0,0,0,0,12
26020,0,1,30,0,0,0,0,0
26021,1,1,25,0,0,0,0,40
26022,0,0,35,0,0,0,1,30
26023,1,1,28,0,0,0,0,0
26024,1,0,30,0,0,0,1,0
26025,1,1,28,0,1,1,1,0
26026,1,1,26,0,0,0,0,0
26027,1,1,29,0,1,0,0,0
26028,1,1,26,0,0,0,0,52
26029,0,0,27,0,1,0,1,30
26030,0,0,27,0,0,0,1,40
26031,1,0,29,0,0,0,0,0
26032,1,0,22,0,0,0,0,3
26033,1,0,32,0,0,0,0,0
26034,0,1,34,0,0,0,0,0
26035,1,1,29,0,0,0,0,0
26036,1,1,29,0,1,0,1,52
26037,1,1,30,0,0,0,0,0
26038,1,0,24,0,1,0,0,17
26039,1,0,32,0,0,0,0,52
26040,1,0,28,1,0,0,0,40
26041,0,0,29,0,0,0,1,52
26042,1,1,30,0,0,0,0,48
26043,1,0,33,0,0,0,0,49
26044,1,1,28,0,0,0,1,0
26045,0,0,33,0,0,0,0,0
26046,0,0,29,0,0,0,0,52
26047,1,1,30,0,0,0,0,52
26048,1,0,34,0,0,0,1,0
26049,1,1,26,0,0,0,1,0
26050,0,1,30,0,0,0,0,45
26051,0,1,34,0,1,0,1,0
26052,1,0,31,0,0,0,1,52
26053,0,0,32,1,0,0,0,35
26054,1,1,33,0,0,0,1,10
26055,0,1,31,0,0,0,0,0
26056,1,0,32,0,0,0,0,24
26057,0,0,30,0,0,0,0,8
26058,0,1,32,0,0,0,1,0
26059,1,0,31,0,0,0,1,15
26060,0,0,30,0,0,0,1,52
26061,1,0,33,0,0,0,1,0
26062,0,0,30,0,0,0,0,36
26063,1,1,29,0,1,0,1,0
26064,1,0,27,0,0,0,0,0
26065,0,0,33,0,0,0,0,0
26066,1,1,32,1,0,0,1,52
26067,1,0,35,0,0,0,0,0
26068,0,1,22,0,0,0,1,0
26069,1,1,32,0,0,0,0,10
26070,1,1,33,0,0,0,0,0
26071,0,0,34,0,0,0,1,52
26072,0,1,23,0,0,0,1,0
26073,0,0,27,0,0,0,0,0
26074,0,0,34,0,0,0,0,38
26075,0,1,25,0,0,0,0,0
26076,0,1,35,0,0,1,1,52
26077,0,0,21,0,0,0,0,0
26078,1,0,33,1,0,0,1,42
26079,1,0,22,0,1,1,0,7
26080,0,0,30,0,0,0,0,52
26081,1,0,31,0,0,0,0,10
26082,0,0,29,0,0,0,1,0
26083,0,1,33,0,0,0,0,0
26084,0,1,22,0,0,0,0,0
26085,0,1,33,0,0,0,0,0
26086,0,1,29,0,0,0,1,0
26087,0,0,29,0,0,0,0,30
26088,1,1,35,0,0,0,0,50
26089,1,1,34,1,0,0,1,0
26090,0,0,35,0,0,0,0,0
26091,0,0,28,0,1,1,1,4
26092,1,1,32,0,0,0,1,17
26093,0,1,34,0,0,0,0,14
26094,1,1,35,0,0,0,1,0
26095,1,1,32,0,0,0,0,30
26096,0,1,29,0,0,0,0,11
26097,0,1,28,0,0,0,0,0
26098,0,0,33,0,0,0,0,0
26099,1,1,23,0,0,0,0,36
26100,1,1,34,0,0,0,0,40
26101,0,1,26,0,0,0,0,0
26102,1,1,30,1,0,0,0,32
26103,0,0,27,0,0,0,0,3
26104,0,0,28,0,0,0,0,52
26105,1,1,35,0,0,0,0,0
26106,1,1,23,0,0,0,0,0
26107,1,1,33,0,0,0,0,52
26108,1,1,33,0,0,0,1,0
26109,1,1,28,0,1,1,1,0
26110,1,1,35,0,0,0,0,52
26111,0,1,29,0,0,0,0,52
26112,1,1,31,0,0,0,0,52
26113,1,1,32,0,0,0,0,0
26114,0,1,31,0,0,0,0,0
26115,0,0,33,0,0,0,0,35
26116,1,1,30,0,0,0,0,50
26117,0,0,34,0,0,0,0,52
26118,0,1,27,0,0,0,1,0
26119,1,0,33,0,0,0,0,0
26120,0,0,24,0,1,0,1,51
26121,1,0,29,0,0,0,1,0
26122,1,1,29,0,1,0,0,0
26123,1,1,30,0,0,0,1,0
26124,1,0,33,0,0,0,1,52
26125,1,0,34,0,0,0,0,0
26126,0,1,32,0,0,0,1,0
26127,0,1,28,0,0,0,1,0
26128,1,1,29,0,0,0,0,52
26129,0,0,35,0,0,0,1,21
26130,0,1,26,0,0,0,0,52
26131,1,0,32,0,0,0,0,7
26132,1,1,33,0,0,0,1,29
26133,0,0,35,0,0,0,1,0
26134,0,1,35,0,1,0,1,0
26135,1,0,32,0,0,0,0,52
26136,1,1,32,0,0,0,0,4
26137,0,0,33,0,0,0,0,0
26138,0,0,35,0,0,0,1,51
26139,0,1,29,0,0,0,1,0
26140,0,0,32,0,0,0,0,0
26141,0,1,31,0,0,0,0,52
26142,0,1,33,0,0,0,1,40
26143,0,1,33,0,0,0,0,36
26144,0,1,28,0,0,0,1,0
26145,0,0,27,0,0,0,1,52
26146,0,1,24,0,0,1,1,10
26147,0,0,30,0,0,0,1,0
26148,0,0,23,0,0,0,0,16
26149,1,0,23,0,0,0,1,0
26150,0,1,35,1,0,0,0,52
